_id,playerId,gameId,createdAt,data.synergyPreference,data.teamViability,data.enjoyedTask,data.age,data.gender,data.strengthInGame,data.payFair,data.feedbackOpenEnded,data.feedbackMultipleChoice,data.education
QazGiTNAopScN8XMa,GxrWe2qZidkbhJ8KE,4afRgGBJTwAbciqi2,2024-04-29T21:10:49Z,,,,35,Male,I was able to contribute to the overall progress of the team even if I wasn't good at certain games.,Yes,,,bachelor
vcpDJRLTahH8NtKuT,jGzauiW3ikrKeS5f6,bSwcDahaC8rqfrxna,2024-04-29T21:17:37Z,individual,false,agree,,,,,,Yes,
zmRaWLv5fRPSGZWiK,gWyKcFtM4uRbnu2GC,bSwcDahaC8rqfrxna,2024-04-29T21:17:44Z,individual,false,disagree,,,,,Some people did not participate. Very frustrating ,No,
mQXHhutKDJKmBnnfF,gWyKcFtM4uRbnu2GC,bSwcDahaC8rqfrxna,2024-04-29T21:18:06Z,,,,41,Male,Good at Memory games.,No I do not think it was fair. ,,,bachelor
cGa4MoaamTwJtsdZj,jGzauiW3ikrKeS5f6,bSwcDahaC8rqfrxna,2024-04-29T21:18:11Z,,,,45,Male,Ok.,Yes.,,,high-school
reo8qCu5xRnTWtPGw,sm9vuYmRrW8x2PJWY,bSwcDahaC8rqfrxna,2024-04-29T21:18:48Z,individual,false,agree,,,,,Great survey!,Yes,
thnLe2fskKgNzNNe2,sm9vuYmRrW8x2PJWY,bSwcDahaC8rqfrxna,2024-04-29T21:19:17Z,,,,36,Male,Attention to detail.,Yes.,,,master
eSGPhDrufQ6HYAPYm,okbS8GmY2eQv67W5e,iDuKREhtbs64nWWpw,2024-04-29T21:19:19Z,team,true,strongly agree,,,,,no,Yes,
fD4ymBGaMXuPHnDNv,zQDQ7j5W3h4bmwD8N,iDuKREhtbs64nWWpw,2024-04-29T21:19:25Z,individual,false,disagree,,,,,,No,
j4xmKExf9eCLdzme9,t96NQnpKFfdFAWKJ6,iDuKREhtbs64nWWpw,2024-04-29T21:19:25Z,team,false,agree,,,,,,Yes,
YL7HdKk6rRHHeeRpk,t96NQnpKFfdFAWKJ6,iDuKREhtbs64nWWpw,2024-04-29T21:19:45Z,,,,53,Female,average,yes,,,bachelor
kQ5ZjvNqWpFFeHMNc,okbS8GmY2eQv67W5e,iDuKREhtbs64nWWpw,2024-04-29T21:20:08Z,,,,44,male,I was well above average on all games.,yes,,,bachelor
DWRF2ufQqa8aaebRd,vgKDhqdsnEn6aJP9v,iDuKREhtbs64nWWpw,2024-04-29T21:20:15Z,individual,false,strongly disagree,,,,,"In the slogan game, whoever deletes suggestions from more than 2 players deserve to receive 0 points. The oil drilling game was also frustrating with clueless teammates.",No,
jv9Kzj9Nmx3AXe5sW,zQDQ7j5W3h4bmwD8N,iDuKREhtbs64nWWpw,2024-04-29T21:20:21Z,,,,25,male,would have done individully better than in the team,not that much,,,master
XpDAA3fWWEh4twCA5,Qzm78oetz6F46Muhq,iDuKREhtbs64nWWpw,2024-04-29T21:20:28Z,individual,true,strongly agree,,,,,"I am kinda lost, sorry lol Just letting you know I randomly clicked through that last oil well thing I have no idea what that was about I understood the instructions but I don't know what I'm not getting down I feel really stupid right now lol like I missed something huge throughout multiple times lol",Yes,
diohFqaGuzK5SkN7e,vgKDhqdsnEn6aJP9v,iDuKREhtbs64nWWpw,2024-04-29T21:20:59Z,,,,36,male,I am analytical and have a good amount of technical knowledge.,It was okay.,,,bachelor
6FeAcxxJoMGyWHBpv,Qzm78oetz6F46Muhq,iDuKREhtbs64nWWpw,2024-04-29T21:21:19Z,,,,45,female,"I did not have one, just being honest lol I didn't have a strength or a strategy ",yes,,,high-school
hk_c2248899cb51be61,c9gGjzye3dGFy5kbz,iDuKREhtbs64nWWpw,2024-04-29T21:22:28Z,individual,false,disagree,,,,,"I think the group members did not take the slogan activity as thoughtfully as they should have. Some members had good ideas and they were quickly discarded. I also did not like categorizing the animals. Group members worked fast and it was difficult to work on it as a team. However, remembering the words after doing the math problem was fair. However, one of the word lists with only two lists to remember went too fast.",No,
NLm8ou2JYZF385JAr,c9gGjzye3dGFy5kbz,iDuKREhtbs64nWWpw,2024-04-29T21:24:19Z,,,,41,female,My strength was thinking of slogans and completing the oil activity. ,I'm not sure because I don't know if I will receive the additional bonus.,,,bachelor
